# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Dec 21 02:22:32 2025
#
# User preference: *
#
# CONSTRAINT:  where (hostname like '%TOI-%%%%%'
# CONSTRAINT:  and sy_snum = 1
# CONSTRAINT:  and sy_pnum = 1
# CONSTRAINT:  and soltype like '%Published Confirmed%'
# CONSTRAINT:  and pl_controv_flag = 0)
# CONSTRAINT:  order by pl_name asc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
TOI-3135 b,TOI-3135,1,1,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,3.70655850000,0.00000130000,-0.00000130000,0,0.0475600000,0.0006300000,-0.0007300000,0,13.65253849,0.33626942,-0.33626942,0,1.21800000,0.03000000,-0.03000000,0,327.36325921,95.34852210,-85.81366989,0,1.03000000,0.30000000,-0.27000000,0,Mass,0.240000,,,1,464.0000,47.0000,-42.0000,0,1292.00,31.00,-30.00,0,,5890.00,150.00,-140.00,0,0.985000,0.019000,-0.019000,0,1.044000,0.042000,-0.047000,0,0.0710,0.0780,-0.0700,0,[Fe/H],4.469000,0.016000,-0.018000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h51m26.21s,207.8592276,-69d46m21.23s,-69.7725635,221.67300000,1.37900000,-1.36100000,11.7900000,0.0210000,-0.0210000,10.0090000,0.0210000,-0.0210000,11.5801000,0.0005660,-0.0005660
TOI-3235 b,TOI-3235,1,1,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HOBSON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230210008H/abstract target=ref>Hobson et al. 2023</a>,2.59261842000,0.00000041000,-0.00000041000,0,0.0270900000,0.0004600000,-0.0004600000,0,11.39953337,0.49319515,-0.49319515,0,1.01700000,0.04400000,-0.04400000,0,211.35589065,7.94571018,-7.94571018,0,0.66500000,0.02500000,-0.02500000,0,Mass,0.029000,,,1,,,,,604.00,19.00,-19.00,0,M V,3388.80,68.00,-68.00,0,0.369700,0.016000,-0.016000,0,0.393900,0.020000,-0.020000,0,0.2640,0.1000,-0.1000,0,[Fe/H],4.897600,0.063000,-0.063000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h49m53.72s,207.4738488,-46d03m59.45s,-46.0665139,72.81100000,0.53460000,-0.52700000,15.1600000,0.2000000,-0.2000000,10.8190000,0.0210000,-0.0210000,14.4858000,0.0006840,-0.0006840
TOI-3261 b,TOI-3261,1,1,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=NABBIE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240704225N/abstract target=ref>Nabbie et al. 2024</a>,0.88313310000,0.00000100000,-0.00000100000,0,0.0171400000,0.0001300000,-0.0002000000,0,3.82000000,0.42000000,-0.35000000,0,0.34079816,0.03746995,-0.03122496,0,30.30000000,2.20000000,-2.40000000,0,0.09533446,0.00692197,-0.00755124,0,Mass,0.000000,,,0,1466.0000,92.0000,-60.0000,0,1722.00,26.00,-18.00,0,K1.5+/-1,5068.00,61.00,-42.00,0,0.849000,0.024000,-0.017000,0,0.861000,0.020000,-0.030000,0,0.1380,0.0480,-0.0370,0,[Fe/H],4.190000,0.123000,-0.123000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h10m54.85s,47.7285242,-73d31m55.10s,-73.5319720,300.14100000,1.08200000,-1.07400000,13.2610000,0.1140000,-0.1140000,11.1840000,0.0250000,-0.0250000,13.0582000,0.0003290,-0.0003290
TOI-329 b,TOI-329,1,1,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,5.70439000000,0.00013000000,-0.00013000000,0,0.0638000000,0.0012000000,-0.0013000000,0,4.94057819,0.29202617,-0.25614214,0,0.44076962,0.02605287,-0.02285151,0,40.40000000,3.80000000,-3.70000000,0,0.12711262,0.01195614,-0.01164150,0,Mass,0.390000,0.033000,-0.033000,0,,,,,1213.02,22.71,-21.61,0,,5614.00,79.00,-74.00,0,1.532600,0.034800,-0.034000,0,1.067800,0.031200,-0.030400,0,0.2050,0.0580,-0.0560,0,[Fe/H],4.092000,0.024000,-0.022000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h25m17.06s,351.3210955,-15d38m04.67s,-15.6346313,284.38800000,4.24700000,-4.12500000,11.2620000,0.0190000,-0.0190000,9.6770000,0.0200000,-0.0200000,11.1536000,0.0008010,-0.0008010
TOI-332 b,TOI-332,1,1,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=OSBORN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230812137O/abstract target=ref>Osborn et al. 2023</a>,0.77703800000,0.00000100000,-0.00000100000,0,0.0159000000,0.0001000000,-0.0001000000,0,3.20000000,0.16000000,-0.11000000,0,0.28548537,0.01427427,-0.00981356,0,57.20000000,1.60000000,-1.60000000,0,0.17997133,0.00503416,-0.00503416,0,Mass,0.000000,,,0,,,,,1871.00,30.00,-25.00,0,K0 V,5251.00,71.00,-71.00,0,0.870000,0.030000,-0.020000,0,0.880000,0.020000,-0.020000,0,0.2560,0.0480,-0.0480,0,[Fe/H],4.460000,0.040000,-0.040000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h12m14.15s,348.0589516,-44d52m35.35s,-44.8764852,222.85200000,3.75000000,-3.62900000,12.3490000,0.0460000,-0.0460000,10.3150000,0.0210000,-0.0210000,12.0630000,0.0002460,-0.0002460
TOI-3321 b,TOI-3321,1,1,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=SCHULTE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...32S/abstract target=ref>Schulte et al. 2024</a>,3.65251450000,0.00000270000,-0.00000280000,0,0.0470000000,0.0012000000,-0.0010000000,0,15.55806521,0.78462865,-0.71737476,0,1.38800000,0.07000000,-0.06400000,0,176.07693748,24.15495893,-23.83713052,0,0.55400000,0.07600000,-0.07500000,0,Mass,0.054000,0.057000,-0.038000,0,,,,,1616.00,29.00,-28.00,0,,5850.00,140.00,-140.00,0,1.549000,0.067000,-0.062000,0,1.041000,0.084000,-0.068000,0,-0.1030,0.0470,-0.0620,0,[Fe/H],4.076000,0.057000,-0.053000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h43m02.48s,265.7603351,-65d00m29.71s,-65.0082516,285.89500000,3.31800000,-3.24400000,11.0760000,0.0120000,-0.0120000,9.6700000,0.0210000,-0.0210000,11.0932000,0.0008380,-0.0008380
TOI-333 b,TOI-333,1,1,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ALVES_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251113832A/abstract target=ref>Alves et al. 2025</a>,3.78525030000,0.00000570000,-0.00000570000,0,0.0490000000,0.0010000000,-0.0010000000,0,4.26000000,0.11000000,-0.11000000,0,0.38005240,0.00981356,-0.00981356,0,20.10000000,2.40000000,-2.40000000,0,0.06324167,0.00755124,-0.00755124,0,Mass,0.000000,,,0,,,,,1445.00,18.00,-18.00,0,,6241.00,73.00,-62.00,0,1.100000,0.030000,-0.030000,0,1.200000,0.100000,-0.100000,0,0.0100,0.0400,-0.0400,0,[Fe/H],4.410000,0.080000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h33m25.80s,353.3574989,-41d10m17.47s,-41.1715206,352.26900000,4.79300000,-4.66800000,12.2050000,0.0300000,-0.0300000,10.6780000,0.0210000,-0.0210000,11.8993000,0.0002600,-0.0002600
TOI-3353.01,TOI-3353,1,1,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>,4.66579650000,,,0,0.0601182180,,,0,2.66675550,0.23077600,-0.23077600,0,0.23765421,0.02056615,-0.02056615,0,,,,,,,,,,,,,,313.0426,,,0,1264.36,,,0,,6365.00,,,0,1.020700,,,0,1.332089,,,0,,,,,,4.545160,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h06m07.16s,106.5298146,-75d49m10.41s,-75.8195594,78.75770000,0.12150000,-0.12110000,9.3270000,0.0030000,-0.0030000,7.7790000,0.0240000,-0.0240000,9.2384700,0.0020150,-0.0020150
TOI-3362 b,TOI-3362,1,1,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DONG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJ...920L..16D/abstract target=ref>Dong et al. 2021</a>,18.09547000000,0.00003000000,-0.00003000000,0,0.1530000000,0.0020000000,-0.0030000000,0,12.80065596,0.48198617,-0.45956821,0,1.14200000,0.04300000,-0.04100000,0,1598.35905880,212.30937588,-205.31715092,0,5.02900000,0.66800000,-0.64600000,0,Mass,0.815000,0.023000,-0.032000,0,,,,,,,,,,6532.00,88.00,-86.00,0,1.830000,0.055000,-0.053000,0,1.445000,0.069000,-0.073000,0,0.0170,0.0570,-0.0490,0,[M/H],4.072000,0.032000,-0.034000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h23m56.19s,155.9841428,-56d50m35.22s,-56.8431169,366.98700000,4.25900000,-4.16400000,10.8600000,0.0090000,-0.0090000,9.6930000,0.0230000,-0.0230000,10.7051000,0.0002460,-0.0002460
TOI-3364 b,TOI-3364,1,1,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,5.87689180000,0.00000690000,-0.00000690000,0,0.0675000000,0.0011000000,-0.0016000000,0,12.22899794,0.42594127,-0.35868738,0,1.09100000,0.03800000,-0.03200000,0,530.77343969,38.13940884,-41.31769291,0,1.67000000,0.12000000,-0.13000000,0,Mass,0.000000,,,0,425.0000,31.0000,-27.0000,0,1264.00,22.00,-21.00,0,,5706.00,95.00,-91.00,0,1.419000,0.036000,-0.030000,0,1.186000,0.059000,-0.083000,0,0.3870,0.0720,-0.0810,0,[Fe/H],4.209000,0.020000,-0.033000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h38m09.07s,144.5377709,-49d20m06.80s,-49.3352226,277.89900000,2.50500000,-2.46100000,11.8750000,0.0240000,-0.0240000,9.7830000,0.0190000,-0.0190000,11.2945000,0.0006010,-0.0006010
TOI-3464 b,TOI-3464,1,1,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,3.65155680000,0.00000600000,-0.00000610000,0,0.0515000000,0.0012000000,-0.0013000000,0,13.76462830,0.63891190,-0.59407598,0,1.22800000,0.05700000,-0.05300000,0,397.28550875,85.81366989,-82.63538582,0,1.25000000,0.27000000,-0.26000000,0,Mass,0.250000,,,1,1370.0000,180.0000,-140.0000,0,1693.00,54.00,-45.00,0,,6370.00,290.00,-250.00,0,1.560000,0.046000,-0.045000,0,1.363000,0.095000,-0.099000,0,0.0450,0.0670,-0.0510,0,[Fe/H],4.185000,0.042000,-0.045000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h37m55.93s,234.4830357,-44d47m23.92s,-44.7899772,597.77400000,13.70100000,-13.11100000,12.7310000,0.0800000,-0.0800000,11.0950000,0.0360000,-0.0360000,12.5094000,0.0001650,-0.0001650
TOI-3474 b,TOI-3474,1,1,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,3.87951050000,0.00000450000,-0.00000450000,0,0.0502000000,0.0010000000,-0.0010000000,0,14.67255574,0.36989636,-0.35868738,0,1.30900000,0.03300000,-0.03200000,0,193.87532827,44.49597698,-47.67426105,0,0.61000000,0.14000000,-0.15000000,0,Mass,0.130000,,,1,740.0000,81.0000,-71.0000,0,1451.00,38.00,-36.00,0,,6020.00,170.00,-160.00,0,1.256000,0.025000,-0.025000,0,1.121000,0.069000,-0.067000,0,0.1460,0.0840,-0.0810,0,[Fe/H],4.292000,0.014000,-0.018000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h34m00.80s,233.5033482,-47d57m49.17s,-47.9636597,420.12300000,7.38300000,-7.13600000,12.5310000,0.0800000,-0.0800000,10.9430000,0.0250000,-0.0250000,12.4418000,0.0002600,-0.0002600
TOI-3486 b,TOI-3486,1,1,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,2.21778105000,0.00000088000,-0.00000088000,0,0.0313800000,0.0004600000,-0.0004300000,0,10.57006880,0.33626942,-0.32506044,0,0.94300000,0.03000000,-0.02900000,0,99.16246298,18.11621920,-17.79839079,0,0.31200000,0.05700000,-0.05600000,0,Mass,0.078000,,,1,334.0000,32.0000,-26.0000,0,1190.00,28.00,-24.00,0,,4930.00,120.00,-110.00,0,0.788000,0.017000,-0.017000,0,0.837000,0.037000,-0.034000,0,0.2830,0.0810,-0.0850,0,[Fe/H],4.569000,0.023000,-0.022000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h37m46.37s,249.4432035,-59d18m18.39s,-59.3051077,154.71500000,0.90100000,-0.89000000,12.3290000,0.0570000,-0.0570000,10.0040000,0.0210000,-0.0210000,12.1144000,0.0004070,-0.0004070
TOI-3493 b,TOI-3493,1,1,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CHATURVEDI_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250412884C/abstract target=ref>Chaturvedi et al. 2025</a>,8.15946670000,0.00000160000,-0.00000170000,0,,,,,3.22000000,0.08000000,-0.08000000,0,0.28726965,0.00713713,-0.00713713,0,8.97000000,1.17000000,-1.20000000,0,0.02822278,0.00368123,-0.00377562,0,Mass,,,,,245.0000,18.0000,-13.0000,0,1102.00,20.00,-14.00,0,G1/2 V,5844.00,42.00,-42.00,0,1.228000,0.017000,-0.017000,0,1.023000,0.041000,-0.041000,0,0.0300,0.0400,-0.0400,0,[Fe/H],4.250000,0.060000,-0.060000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h43m11.77s,205.7990331,-22d35m07.60s,-22.5854441,96.72240000,0.40230000,-0.39900000,9.3170000,0.0040000,-0.0040000,7.7760000,0.0260000,-0.0260000,9.1202900,0.0007080,-0.0007080
TOI-3568 b,TOI-3568,1,1,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MARTIOLI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240903704M/abstract target=ref>Martioli et al. 2024</a>,4.41796500000,0.00000500000,-0.00000500000,0,0.0485000000,0.0004000000,-0.0004000000,0,5.30000000,0.27000000,-0.27000000,0,0.48300000,0.02400000,-0.02400000,0,26.40000000,1.00000000,-1.00000000,0,0.08300000,0.00300000,-0.00300000,0,Mass,0.035000,0.021000,-0.021000,0,,,,,899.00,12.00,-12.00,0,,4969.00,45.00,-45.00,0,0.719000,0.013000,-0.013000,0,0.780000,0.020000,-0.020000,0,-0.0100,0.0200,-0.0200,0,[Fe/H],4.630000,0.080000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h30m24.57s,322.6023682,+34d44m22.49s,34.7395805,197.90600000,1.30600000,-1.28900000,12.8790000,0.0570000,-0.0570000,10.5810000,0.0110000,-0.0110000,12.7000000,0.0001800,-0.0001800
TOI-3593 b,TOI-3593,1,1,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,3.82128670000,0.00000160000,-0.00000160000,0,0.0481000000,0.0005800000,-0.0007000000,0,11.02963701,0.31385146,-0.29143350,0,0.98400000,0.02800000,-0.02600000,0,565.73456446,28.60455663,-41.31769291,0,1.78000000,0.09000000,-0.13000000,0,Mass,0.105000,0.052000,-0.028000,0,308.0000,21.0000,-23.0000,0,1170.00,19.00,-22.00,0,,5550.00,100.00,-120.00,0,0.918000,0.024000,-0.022000,0,1.015000,0.037000,-0.043000,0,0.3840,0.0800,-0.0840,0,[Fe/H],4.519000,0.022000,-0.028000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h06m01.53s,331.5063640,+34d12m41.97s,34.2116583,226.63000000,1.70300000,-1.67700000,12.2010000,0.0460000,-0.0460000,10.2660000,0.0150000,-0.0150000,12.0344000,0.0002050,-0.0002050
TOI-3629 b,TOI-3629,1,1,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CA_NTILDE_AS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220109963C/abstract target=ref>Ca&ntilde;as et al. 2022</a>,3.93655100000,0.00000500000,-0.00000600000,0,0.0430000000,0.0020000000,-0.0020000000,0,8.29464572,0.22417961,-0.22417961,0,0.74000000,0.02000000,-0.02000000,0,82.63538582,6.35656814,-6.35656814,0,0.26000000,0.02000000,-0.02000000,0,Mass,0.050000,0.050000,-0.040000,0,39.0000,4.0000,-4.0000,0,690.00,20.00,-20.00,0,M1,3870.00,90.00,-90.00,0,0.600000,0.020000,-0.010000,0,0.630000,0.020000,-0.020000,0,0.4000,0.1000,-0.1000,0,[Fe/H],4.670000,0.050000,-0.050000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h59m10.41s,359.7933851,+39d18m51.32s,39.3142556,130.09100000,0.54800000,-0.54500000,14.6390000,0.0610000,-0.0610000,10.5530000,0.0200000,-0.0200000,13.8375000,0.0004720,-0.0004720
TOI-3629 b,TOI-3629,1,1,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HARTMAN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..163H/abstract target=ref>Hartman et al. 2023</a>,3.93655780000,0.00000430000,-0.00000430000,0,0.0419400000,0.0007100000,-0.0007100000,0,8.29464572,0.15692573,-0.15692573,0,0.74000000,0.01400000,-0.01400000,0,77.23230290,6.35656814,-6.35656814,0,0.24300000,0.02000000,-0.02000000,0,Mass,0.056000,,,1,43.0000,4.0000,-3.0000,0,711.00,15.00,-15.00,0,,3865.00,79.00,-79.00,0,0.610300,0.009900,-0.009900,0,0.635000,0.032000,-0.032000,0,0.5490,0.0930,-0.0930,0,[Fe/H],4.670000,0.013000,-0.013000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h59m10.41s,359.7933851,+39d18m51.32s,39.3142556,130.09100000,0.54800000,-0.54500000,14.6390000,0.0610000,-0.0610000,10.5530000,0.0200000,-0.0200000,13.8375000,0.0004720,-0.0004720
